SYMBOL,GM07029-A1,GM07029-A2,GM07029-A3,GM10835A1,GM10835A2,GM10835A3,GM12813-A1,GM12813-A1dup,GM12813-A2,GM12813-A2dup,GM12813-A3dup,GM07019,GM12812,GM12814,GM12815,Average,Stdev
HIST1H3H,16.41047999,12.85556644,15.82515988,4.803617382,6.685915932,5.782691727,13.50471947,18.87150004,14.56569733,17.17768057,15.56435417,18.69971181,16.03016147,15.51383422,20.26352006,14.17030737,4.782285966
MKRN1,3.853806223,2.221305848,3.078359505,9.913668525,11.31642476,11.52343118,1.93748001,3.088561034,2.881398118,2.418378022,2.296174295,2.520295249,2.402115966,2.147755095,2.839427918,4.29590545,3.475277357
PPP2R4,9.617559648,10.55604737,9.673383188,6.94727949,7.820703598,7.60649593,13.19682503,11.50687102,11.67184922,13.01232995,11.4752008,12.16419084,9.252942636,12.89099901,25.28599761,11.51191169,4.308367813
FBXW5,7.804107476,7.166735729,8.327247172,5.954777507,7.004047067,7.057668234,10.78389414,11.19266209,11.43240158,10.56666112,10.46327713,8.688270666,7.060444664,6.855505078,14.06411663,8.96145442,2.312336531
WDFY4,5.631199267,6.602167702,6.221762843,4.353399516,4.637038622,4.657335854,8.458977386,7.160203468,7.304248051,7.434600005,7.367736496,5.59486253,5.995928316,6.69147964,7.526725957,6.375844377,1.218790148
BUB3,4.495059596,5.186775744,5.477383996,6.32563489,6.245022356,6.933630832,3.834595095,3.694963063,3.876659774,4.174173407,3.758176152,5.884719826,5.814535789,4.118923499,5.605858009,5.028407469,1.091814158
LOC283335,27.7454843,57.80183725,41.71107942,8.22834095,6.432170816,7.294535156,46.82213951,34.39761908,62.14232558,49.18223684,63.49229365,57.67428568,56.46477427,81.29936795,50.5330442,43.41476898,22.52846725
CNPY2,6.46210219,7.311700105,8.589490202,14.75371845,15.31841925,14.50676763,5.715838869,6.842080395,5.560585376,5.399239374,4.472366556,6.460709167,5.066012152,5.182074892,6.220841914,7.857463101,3.762526747
HSPH1,4.267680194,5.879317905,5.412575595,6.933533546,6.054002778,6.768325977,3.44913721,2.964644513,3.053845079,3.16646726,2.881683724,4.380955155,4.671732245,3.402335516,2.99721217,4.418896591,1.454797078
PSMA3,4.048319746,5.492464983,5.960701489,7.930036866,6.934740204,7.21273727,2.508148122,3.273858397,2.864035648,2.589004621,2.738324972,4.140503602,2.9090461,2.503026386,3.098053008,4.280200094,1.911738861
YLPM1,1.819667545,2.054253537,1.913250867,3.209390335,2.824630832,3.367171305,1.366355733,1.399139372,1.188811466,1.481573275,1.6705959,1.94949529,2.258177955,1.491895122,1.133631613,1.941869343,0.701015053
AP1G2,6.909659208,7.610837955,7.093988902,6.171103417,6.725325935,6.651207036,10.60389428,10.65928033,9.575518846,9.137697082,9.568571812,8.432978489,6.604709491,7.502995957,12.55965903,8.387161851,1.889113728
NEDD8,5.928507107,9.259565504,10.03519415,21.11029283,28.17025363,22.83042786,2.949675129,4.68998167,4.188313447,3.694659842,2.349411423,2.519497196,0.919440462,2.770812204,1.269084055,8.179007767,8.711549712
SGSM2,7.875724564,8.100032337,7.29228059,7.166002384,6.510785402,6.183667044,9.686475921,9.302188005,9.534344132,9.865883695,9.456381336,8.387232159,7.002448588,7.40223873,9.736177118,8.233457467,1.279914102
PNPO,13.55778738,15.32147179,14.94053219,9.000763748,10.10601477,9.798526405,17.6737156,14.65457524,17.95395982,17.13794542,16.79951931,21.65481773,15.41241425,17.54127294,18.06566215,15.30793191,3.5038535
DCXR,9.734353362,10.90510937,11.27876161,16.5905659,18.87172315,19.89030857,8.931419862,11.16510791,9.588496024,9.620591808,9.60950308,8.263318777,5.241142798,7.600337736,8.773181427,11.07092809,4.150510399
P2RY11,4.386320715,4.803572548,4.913947828,2.837114819,3.45832897,2.799618199,7.014981161,6.257199132,7.343049611,6.705420275,5.573245534,4.448375874,5.441201604,4.454572254,9.84825285,5.352346758,1.87324229
LDLR,2.239278522,2.036065063,1.820745082,1.478613999,1.573249869,1.35913872,2.793506223,2.773471432,2.510114584,3.116383335,2.799820373,3.011599878,3.004264667,2.839056684,4.19337843,2.503245791,0.759579907
ACSS1,8.837089554,10.10482818,8.987139968,7.492904799,8.598622618,8.161680558,13.14137872,11.80345437,12.34343856,12.34932128,12.201611,9.712262686,8.816054005,9.895058565,12.91502171,10.35732444,1.910021052
ZNFX1,3.337801461,3.57751422,3.576510424,2.995251602,3.032812951,3.014207235,2.533105907,2.421263786,2.512305671,2.701595773,2.710216333,3.37399358,3.626598403,3.211457086,3.804110553,3.095249666,0.449825849
PPIL2,7.560456848,9.136967172,9.218481658,6.61406449,6.794289392,6.971445362,11.07124472,10.48103569,10.89795447,11.2468998,11.70844119,11.48952308,10.52235254,11.96863505,13.82705356,9.967256335,2.169206166
TOP3B,3.002063442,3.223579317,3.380638144,2.907739559,3.189846092,3.141571156,4.541486068,4.074580664,4.23228861,4.182397654,4.292739841,5.184320858,4.839510323,4.226339968,6.138005347,4.03714047,0.916097691
AP1B1,7.481760842,9.073537758,8.097431954,6.307357872,6.285662387,6.117124574,10.22711376,9.609165647,9.548445974,9.172213168,9.811013785,9.949826771,6.655238498,9.190771053,13.68595388,8.747507861,2.006372763
GDI1,12.54196046,13.32319184,12.6272052,9.308091677,10.32610759,9.999639348,14.3028196,14.90903763,13.06211072,14.48944263,14.16657503,12.73329383,10.73143028,14.46236176,20.70089606,13.17894424,2.743040102
CYTH4,4.931415531,5.534881791,6.091232021,3.126991451,3.496962751,3.356289495,6.444119287,5.490805608,5.707329251,5.533372188,5.641999525,6.809087053,5.288992875,4.219104367,11.85974028,5.568821565,2.064024648
FAIM3,13.06886585,11.14151951,10.56156071,7.662980932,7.571411282,7.929069844,12.5360515,12.28081444,12.86569818,11.53120338,12.32405661,12.08814652,11.4825276,11.87473326,15.37730405,11.35306291,2.167999531
POLR2H,5.458706573,3.808309589,5.979505108,9.391514796,8.70323743,10.0604288,2.947397531,3.387276182,3.350579232,2.5434962,2.755469268,2.873540693,2.344477409,2.15968662,3.124577161,4.59254684,2.70544688
SLU7,4.01897155,3.232623003,3.908318126,3.249045326,2.625833344,3.24461198,1.711641601,1.866575156,1.912609366,1.623310592,1.517672567,2.514707241,2.525844105,2.130315912,2.039642974,2.54144819,0.818698707
RNF139,4.340686587,3.973888165,3.968717936,2.803317632,2.565791688,2.363148036,3.932648856,4.550908373,4.058755497,3.909267417,4.280256125,5.68111652,5.434313813,4.698154705,4.00296594,4.037595819,0.927127459
NDUFV1,9.52084709,8.096695258,8.653982328,15.2885287,16.9284699,16.26079783,9.526637568,10.85879909,10.37431845,8.763387471,9.11441628,7.163380628,5.723581262,5.993823743,9.175832069,10.09623318,3.455563701
DAD1,9.528768844,7.437776251,8.502335541,12.30096553,12.76961605,12.1230301,6.139433017,7.013998863,6.531390904,6.685239791,5.61443064,5.968412975,4.850464557,6.047588835,8.793440547,8.020459497,2.586294142
ZBTB32,3.906161464,4.403154881,4.152648588,6.543736579,6.543414748,5.910606682,5.211281548,5.335327911,5.191766494,5.212946182,4.822145133,4.492936529,3.825884595,3.401465058,6.341055062,5.01963543,1.004263225
GMIP,4.572035742,5.705116963,5.590962346,2.703122493,2.985480566,2.933849423,6.021996966,5.14784781,5.006474952,5.020884344,5.171582557,6.246115559,4.843541807,4.884991065,8.312542071,5.009769644,1.421537442
UBA1,19.03290134,22.93471125,19.23272249,15.12416969,15.71991981,15.2729728,23.89813596,24.09266294,26.28112876,26.83492634,26.93891897,20.01858631,17.13171598,20.58694617,23.86509035,21.13103394,4.184658432
SC4MOL,6.966837117,8.214266965,7.848609678,3.477500336,2.956439511,3.677548236,6.885440451,5.864940549,7.027309785,5.457078512,6.527315979,9.713543669,8.832485617,7.833386921,7.281675815,6.570958609,1.975439736
NUP210,11.25845627,9.16663945,9.022362095,7.044429988,7.180747669,6.634598284,11.73235342,11.85077151,11.5418144,11.05700762,11.90525651,8.845026885,10.55896463,12.42983876,10.9054237,10.07557941,1.947140324
TACC1,3.998548938,3.15336847,2.721650483,2.876174338,2.571061728,2.355706964,1.530373885,1.463544956,1.424469314,1.287167002,1.331766519,0.997545566,1.154098331,1.689795413,0.804036536,1.95728723,0.928879739
RARRES3,5.386072671,6.988109905,6.531468242,17.76284522,17.07089186,18.69887108,2.99195562,6.020887421,4.032337733,4.075951069,3.34989714,5.062165589,3.176139805,4.030613947,4.747077862,7.328352343,5.576134827
SHANK2,1.667393249,2.195074627,1.767582548,5.289920346,6.100580683,7.663142381,2.208795771,2.857457509,2.854276246,2.755926962,3.113340055,4.122685111,2.612416236,2.781965619,4.837367246,3.521861639,1.732747888
C20orf43,3.323783335,3.402969534,4.184058065,6.650225748,7.123032006,7.0280404,2.982031954,2.653430932,2.013164065,1.983653052,2.503163012,2.592446484,2.030757178,2.484241914,3.922892321,3.658526,1.818758819
SH3BP1,5.410671648,6.934567254,6.050946174,3.987915509,4.0213004,3.75736081,7.946750669,7.763344478,7.986981325,6.692385391,7.018290031,7.472453201,5.333073008,6.299800193,8.589524668,6.351024317,1.561598814
ZC3H7B,5.900964698,6.881845195,7.291876168,4.237682599,4.29424529,4.196876527,7.025800942,6.212884866,6.793160532,6.429956896,6.652830539,7.634025131,6.862419018,6.702880569,11.6728238,6.586018185,1.792808586
APEX2,6.586443232,7.760310046,7.417632587,6.493904597,6.956016469,6.653154295,10.28513263,10.10432721,10.06227508,9.243653167,9.453717595,10.60567805,9.277676073,10.53652378,12.02647891,8.897528248,1.775127361
SEMA4A,14.67665935,13.56939959,11.47982679,8.700428959,9.093330826,8.914014479,15.07063652,16.39700749,15.33470332,14.66528085,14.51342892,17.3485054,12.58937584,16.42238891,21.11918739,13.99294498,3.424226813
SLC25A23,12.75434005,16.90918152,13.91312967,9.312837246,10.04277085,9.298569974,16.96169072,17.40779125,17.51999848,16.2316491,17.20872258,16.19605386,13.0348151,14.63314125,15.59262708,14.46782125,2.966660786
BAX,14.21605932,13.07213814,13.57789029,7.309443399,8.407201089,7.66248217,13.05751978,14.67378803,15.81793322,17.05964236,17.648665,15.72530829,13.03994342,16.17758335,19.70339137,13.80993262,3.637515135
ARMCX3,1.552485583,2.138989795,1.43114639,2.339644208,2.464940238,2.574146372,0.982190683,1.076989951,0.913946568,1.013125185,1.110934219,1.522162594,0.851097794,1.103438158,1.766166677,1.522760294,0.599198791
C12orf62,9.116401194,13.38887585,13.5180926,21.22327571,18.70835508,16.33090572,5.786848506,5.560196997,5.967204638,5.986768088,4.077328663,6.056892544,3.249165517,3.996875657,2.876543274,9.05624867,6.011732205
NDST1,6.684563142,5.424529401,6.389124079,4.096071277,4.228477128,4.438605634,7.442288907,8.53432543,7.626854754,7.266965352,7.045323924,6.402826722,6.866300972,7.715149162,7.813377419,6.53165222,1.38623264
EMB,18.96805457,17.99473795,19.03124692,10.79889189,8.395709917,9.174595519,17.03822028,17.19862466,19.97110274,21.01701032,21.72520129,14.88970549,16.70681283,24.74705262,10.69224678,16.55661425,4.865626427
NDUFB8,6.569005876,5.357687592,6.101122452,12.72537524,15.39231746,13.13918534,4.762191438,6.382615162,5.634068087,5.36234132,4.17762999,4.059930502,3.442812941,3.757176375,4.191411547,6.736991422,3.790570227
ARHGAP1,5.186323203,7.505188501,7.936146524,3.208810985,3.192280767,3.465189481,8.552293366,7.667834059,8.52437712,7.995744765,7.611241689,10.35171965,8.235190598,8.745761871,13.80295027,7.465403523,2.81793658
POLR2C,6.013162836,7.713627541,7.387558236,4.428513884,4.67897069,4.870675439,8.730301563,7.953696078,8.445507944,9.038351775,9.514814084,11.11685146,6.269709788,8.702604523,13.31238236,7.878448547,2.439129532
JAK3,8.801230195,9.937671982,8.384896965,7.047600561,7.916781686,7.330584363,12.68168942,11.0256409,12.74166247,12.41535052,11.75746228,10.32947539,10.32067494,11.00394016,14.07686031,10.38476814,2.146988076
MAPKAPK2,8.106104743,7.822925855,7.77928236,6.222907195,5.674434957,6.185075329,7.99025094,9.036633919,8.133640629,8.441013367,8.071535946,8.546803607,7.774535893,8.379358352,9.917146335,7.872109962,1.107365632
SEC61G,18.53099639,14.30924437,13.99918148,9.666079496,8.432351204,8.463705655,24.15284193,19.33652207,18.68572696,19.2776491,20.29002546,17.15067597,14.76644939,14.63095135,14.12064587,15.72086978,4.53948052
GPR114,6.256564314,6.500308428,6.323905186,4.249742893,4.713455899,4.127751177,6.913852142,7.88898878,6.999059442,8.537665726,8.32112283,8.327747216,7.386463118,7.872856849,12.95435302,7.158255801,2.154095776
OAS3,3.859997885,4.146422843,3.894643441,2.860716951,3.552714573,3.290361545,6.119384631,5.270324769,5.330886577,5.333120855,5.246020655,2.658385859,2.739926837,3.25946635,5.341812588,4.193612424,1.147500032
KCNAB2,14.36038425,11.3251804,11.53013334,8.929259696,9.255237415,8.250390423,16.0208903,16.11248837,15.32404919,14.58738006,15.08949992,15.04190043,11.89253414,16.15109863,21.9878361,13.72388418,3.578864788
CTDSP1,7.812132524,8.338680092,8.545982679,6.16156627,6.569211031,5.660638819,10.04595384,11.68304512,10.92435791,9.419931639,10.01228995,10.48995681,8.986143279,9.371912595,14.07638853,9.206546073,2.201566651
MRPL53,4.795982175,4.132521417,6.652739191,13.8085404,14.92145853,13.00355062,3.512201334,5.032992863,3.228001535,3.421321998,3.045089235,2.554548157,2.396328043,2.748418582,3.767235525,5.801395307,4.35063132
C3orf38,6.259136573,5.947908255,6.105962855,3.23076079,3.066129256,3.248643512,5.862984306,4.902409816,6.4318257,4.893497944,5.194724319,7.96786491,10.18756477,7.261231216,7.429424844,5.866004604,1.926931963
DOK3,7.329690306,8.975819618,8.371120483,4.813270636,4.877239621,4.767683727,9.608365047,11.24950018,10.36596154,9.203013174,8.2696684,9.332822649,10.56220833,8.459526021,10.905368,8.472750515,2.167933496
HIST1H3A,14.14089993,8.935717155,13.40545252,4.414571402,3.22817872,3.146771807,15.11851511,10.19107051,12.92368468,12.88214115,12.50042218,14.42799583,13.34123708,12.54777874,15.32867417,11.1022074,4.231469648
HIST1H2AC,13.85248589,13.58467217,10.33265269,6.482509965,6.727627302,5.298713395,12.15771963,13.11570786,12.25904036,13.5681715,13.09815906,12.44900691,11.21735565,10.44044687,13.96177015,11.23640263,2.868814577
CBX3,4.485646569,4.672309492,3.944334552,8.583962984,10.88515869,7.840949717,3.950387754,3.948082347,4.34470985,4.334657394,4.795058557,4.428128207,4.739150461,4.521577179,3.43763381,5.260783171,2.107883008
WDFY4,4.270259701,3.87682399,4.061195136,7.220539796,6.686901287,5.925388496,4.770248702,4.924549283,4.975341265,5.144017025,4.729129333,3.711912476,3.328719888,3.583200812,4.375389954,4.772241143,1.119089804
GHITM,9.756068249,9.536164941,9.04151702,11.83733262,11.80522008,11.86873312,9.76739095,10.44561367,10.37794328,9.850207211,9.966321122,10.89402801,7.932317004,8.262929893,11.42546067,10.18448319,1.234985259
SLC39A13,5.408919135,5.534848599,5.519025082,4.396016784,4.567095167,4.940724707,6.45651038,5.957914874,5.96651211,6.053051884,6.275282536,5.646173457,5.023558696,5.300990891,6.654722631,5.580089795,0.664725978
MS4A1,22.95358354,16.99077706,18.04842188,13.26528595,10.82915047,9.8098878,26.99384644,24.34683626,26.41345989,28.68614849,25.7768054,25.8737329,20.69487545,21.56331607,34.09243239,21.755904,6.878668835
TPP1,12.33042062,13.843828,10.75778591,9.614010958,9.962812629,8.896083698,15.85530725,15.98656668,16.74661032,17.59131001,15.74466301,16.41670046,18.08049197,16.88559263,21.47375342,14.6790625,3.64045739
NAP1L1,6.20977594,11.98432364,9.909373785,16.84072696,18.53864324,22.46764284,4.931816332,3.424924039,4.31011602,4.492621806,3.434353734,5.526594493,7.141864381,5.812161089,3.830222283,8.590344039,6.107179365
CHURC1,3.813068193,5.220694382,4.204800515,7.306680309,6.596926409,6.722938946,1.619654235,0.753355785,0.813208841,0.979208316,0.498413198,1.469679149,1.909386302,0.532414599,1.876179498,2.954440578,2.46863537
HSP90AA1,3.469663594,5.414382114,3.620795252,6.893274427,6.18356669,6.556737054,2.167516727,1.194801651,1.547901482,1.15097958,1.282701456,1.433032229,0.287694093,1.920725441,1.962309611,3.00573876,2.217781314
GPR132,3.085483205,2.973365315,2.766379534,1.997290538,2.503560744,2.33139022,4.067289291,3.650263942,3.674104512,4.062289532,3.790864382,3.993840555,3.865624541,3.573650207,6.713331868,3.536581892,1.104145943
AEN,2.437154771,2.329285713,2.332297511,1.927020078,2.072775379,1.821236178,3.270775939,3.30536283,3.726739249,3.215509994,2.865493632,3.809386681,3.600732932,2.417248384,3.516437517,2.843163786,0.687935687
XPO6,6.13137896,6.338092612,6.149170189,6.734759572,6.778524219,6.920760394,8.093445483,7.674152014,8.406979222,8.908926141,8.668246097,6.696105216,6.97801967,8.588312297,9.974378528,7.536083374,1.17262449
DOK4,5.776869541,6.16525149,5.281143919,4.102633268,4.370935584,4.170997092,6.216626928,5.714429851,6.43138996,5.968364072,6.208607866,7.191533244,4.479490777,6.291519571,8.085605808,5.763693265,1.130134858
FAM134C,5.014548209,5.392924421,5.889741585,3.168675396,3.453617553,3.766799169,6.374830339,5.427502954,5.829689763,5.556871887,5.976728149,6.620262898,5.825447013,6.359843247,8.701155245,5.557242522,1.374097902
C19orf66,7.40126214,8.836194466,7.501992913,6.34488802,6.760670113,6.807620036,9.817796425,10.62386991,9.727327508,9.964874152,10.04502364,8.758015661,8.434679208,7.175196191,12.33327881,8.70217928,1.712219055
CCDC134,12.62034316,13.30908801,11.32945813,6.799363502,8.522668807,7.464282742,14.14667403,14.51735404,17.06661696,18.05250471,17.25602486,11.08695002,20.51668843,24.86332962,11.66376559,13.94767417,4.965439628
FAM72A,3.50144396,4.501472805,4.170700039,7.055761723,6.229592876,7.375198279,3.840620311,3.108590838,3.534634391,3.462817434,3.619882249,4.456697366,5.921632357,4.794104226,2.764103399,4.555816817,1.442340147
FAM62A,11.0380155,13.17418737,12.05477012,8.841221284,9.8337016,9.31080925,16.2856078,15.40507145,14.69154962,13.82137314,14.9791396,14.87591583,10.70590155,13.13311842,21.51472828,13.31100739,3.268749819
ACO1,7.822696385,8.361629548,8.382837985,7.946557398,7.27000256,8.306085155,10.82408729,10.10320822,10.24744597,10.93509645,10.9861158,11.05579863,8.414765589,9.757354679,11.62875096,9.469495508,1.446539539
DNAJA2,2.043045938,3.239557703,2.515480076,3.032335933,2.543948409,2.819970082,1.248812076,1.328522037,1.190739654,1.18924602,1.074434707,3.147724478,2.166318018,1.177132614,1.687066416,2.026955611,0.807604831
QPCTL,7.853708982,7.802551669,7.635459047,5.01120901,5.503143727,5.413300901,8.220990986,8.181513198,9.96733857,10.03890846,9.566399979,13.42455186,9.39038657,10.13624639,13.56265815,8.780557833,2.540261627
CD22,9.95550447,11.89079308,9.926861286,8.901538135,9.145893002,9.059937376,14.31140267,12.79306053,14.18061893,13.84595512,14.54862525,12.10324011,11.63934789,14.29684905,17.26953199,12.25794393,2.502798516
HNRNPU,5.947512402,4.826526462,4.853387393,4.330519768,4.289037378,4.397961252,3.431900597,2.988664202,2.826269811,2.97706716,2.898705614,2.033110624,1.834331475,2.183614851,2.337033714,3.477042847,1.226464817
UBE2N,4.965699713,6.646416878,6.860873476,9.580951009,9.505689909,11.57289052,4.448486107,4.295545275,4.245479268,4.973446217,4.653557828,5.555781126,5.38404548,4.634438407,4.140670677,6.097598126,2.32089965
